,index,default_flag,number_of_stars,number_of_planets,planet_orbital_period,orbit_semimajor_axis,planet_radius,stellar_temperature,stellar_radius,stellar_mass,system_distance,habitable
2358,11560.0,1.0,1.0,2.0,52.661793,0.242,2.24,4508.0,0.62,0.6607999999999994,293.499,0.0
2359,11574.0,1.0,1.0,1.0,225.582809,0.7311615000000004,3.02,5991.0,1.11,1.07,1179.01,0.0
2360,11577.0,1.0,1.0,1.0,24.4973698,0.16448999999999991,2.66,6136.0,1.22,1.14,1463.72,0.0
2361,11586.0,1.0,1.0,1.0,184.771853,0.6359320000000003,2.47,5202.0,0.78,0.85,769.096,1.0
2362,11599.0,1.0,1.0,1.0,4.24261881,0.04924559999999999,1.15,5288.0,0.81,0.85,692.594,0.0
2363,11602.0,1.0,1.0,1.0,198.088774,0.6361180000000004,2.9,5297.0,0.81,0.84,946.847,0.0
2364,11617.0,1.0,1.0,1.0,8.10501635,0.07988380000000003,1.61,5866.0,1.06,1.04,2013.27,0.0
2365,11626.0,1.0,1.0,1.0,8.82713457,0.08217700000000004,1.96,5608.0,0.95,0.97,944.54,0.0
2366,11635.0,1.0,1.0,1.0,3.74032496,0.04861840000000003,1.53,6099.0,1.17,1.11,1380.16,0.0
2367,11643.0,1.0,1.0,1.0,3.50470358,0.04164040000000001,0.68,5101.0,0.79,0.83,325.737,0.0
2368,11649.0,1.0,1.0,1.0,0.97191543,0.017209199999999997,0.72,5316.0,0.82,0.86,614.827,0.0
2369,11660.0,1.0,1.0,2.0,4.973456,0.054,2.3,5094.0,0.81,0.8446999999999996,443.483,0.0
2370,11664.0,1.0,1.0,2.0,15.906801,0.117,2.55,5094.0,0.81,0.8449999999999998,443.483,0.0
2371,11676.0,1.0,1.0,1.0,3.03195744,0.0423095,0.89,5815.0,1.02,1.02,502.497,0.0
2372,11686.0,1.0,1.0,1.0,1.00520701,0.018565399999999996,1.09,5957.0,1.11,1.07,839.076,0.0
2373,11693.0,1.0,1.0,1.0,64.2737752,0.32014899999999985,3.55,5760.0,1.05,1.02,2060.72,0.0
2374,11705.0,1.0,1.0,1.0,3.43276598,0.044396399999999996,0.75,5765.0,0.99,1.0,616.697,0.0
2375,11711.0,1.0,1.0,1.0,18.0540381,0.1329701000000001,1.47,5528.0,0.9,0.93,908.805,0.0
2376,11715.0,1.0,1.0,1.0,1.53818844,0.023519300000000007,1.19,4940.0,0.73,0.76,629.93,0.0
2377,11726.0,1.0,1.0,1.0,0.53991524,0.011102899999999997,0.79,5254.0,0.81,0.84,466.586,0.0
2378,11732.0,1.0,1.0,1.0,153.979578,0.5582537999999999,2.73,5655.0,0.93,0.95,1206.11,0.0
2379,11746.0,1.0,1.0,1.0,20.925392,0.1534292,1.3,5956.0,1.19,1.09,916.313,0.0
2380,11749.0,1.0,1.0,1.0,5.79180156,0.0666577,1.68,6319.0,1.4,1.25,945.454,0.0
2381,11757.0,1.0,1.0,3.0,1.732342,0.028,1.32,5774.0,1.04,1.0191999999999999,773.713,0.0
2382,11766.0,1.0,1.0,3.0,13.5405,0.11,2.24,5774.0,1.04,1.0050000000000001,773.713,0.0
2383,11780.0,1.0,1.0,3.0,7.02573474,0.0722678,1.46,5866.0,1.03,1.02,773.713,0.0
2384,11787.0,1.0,1.0,1.0,26.548955,0.16654000000000008,1.07,5550.0,0.89,0.92,918.995,0.0
2385,11800.0,1.0,1.0,1.0,3.38555488,0.04781710000000002,1.52,6297.0,1.39,1.23,675.303,0.0
2386,11809.0,1.0,1.0,1.0,5.49548621,0.060059899999999965,0.94,5618.0,0.95,0.97,946.602,0.0
2387,11814.0,1.0,1.0,1.0,2.6157554,0.03708279999999999,1.2,5808.0,1.0,1.01,1455.36,0.0
2388,11824.0,1.0,1.0,1.0,6.9424334,0.0715566,1.29,5892.0,1.08,1.06,1384.16,0.0
2389,11833.0,1.0,1.0,1.0,2.55314213,0.03573890000000001,1.31,5667.0,0.92,0.95,1246.92,0.0
2390,11841.0,1.0,1.0,1.0,6.98471973,0.0719765,1.04,5876.0,1.06,1.05,460.91,0.0
2391,11848.0,1.0,1.0,1.0,6.30560247,0.06152344000000002,1.13,4862.0,0.74,0.78,510.029,0.0
2392,11858.0,1.0,1.0,1.0,1.45088691,0.022694899999999994,1.04,5545.0,0.86,0.9,1064.05,0.0
2393,11863.0,1.0,1.0,1.0,0.84990789,0.01514499999999999,0.84,4584.0,0.7,0.75,249.86116400000017,0.0
2394,11876.0,1.0,1.0,2.0,16.709184,0.111,2.12,4623.0,0.62,0.6724999999999999,315.177,0.0
2395,11877.0,1.0,1.0,2.0,28.551383,0.158,1.9,4623.0,0.62,0.6809999999999995,315.177,0.0
2396,11895.0,1.0,1.0,1.0,56.6449279,0.2974060000000001,2.11,6228.0,2.15,1.47,1002.02,0.0
2397,11904.0,1.0,1.0,1.0,6.28385491,0.06905539999999996,0.8,6022.0,1.23,1.12,493.175,0.0
2398,11911.0,1.0,1.0,1.0,4.83817712,0.035711570000000005,1.49,3208.0,0.3,0.28,78.8906,0.0
2399,11913.0,1.0,1.0,1.0,9.32807355,0.08235699999999997,0.6,5645.0,0.91,0.94,403.933,0.0
2400,11927.0,1.0,1.0,1.0,13.3997099,0.11499457999999999,1.61,6069.0,1.13,1.1,1416.31,0.0
2401,11935.0,1.0,1.0,1.0,3.5827463,0.04527020000000001,1.79,5538.0,0.91,0.94,944.465,0.0
2402,11943.0,1.0,1.0,1.0,15.6049212,0.13124000000000013,1.52,6681.0,1.75,1.45,552.55,0.0
2403,11948.0,1.0,1.0,1.0,9.4060467,0.08952239999999996,1.33,5933.0,1.22,1.08,1026.48,0.0
2404,11957.0,1.0,1.0,1.0,7.84931739,0.07870540000000005,0.76,5817.0,0.99,0.96,924.141,0.0
2405,11967.0,1.0,1.0,1.0,0.99166527,0.0186795,1.09,6166.0,1.25,1.18,1513.14,0.0
2406,11971.0,1.0,1.0,2.0,10.139623,0.082,2.38,4625.0,0.66,0.7034000000000007,373.744,0.0
2407,11982.0,1.0,1.0,2.0,43.595792,0.218,3.41,4625.0,0.66,0.7112000000000007,373.744,0.0
2408,11993.0,1.0,1.0,1.0,7.61760804,0.07733290000000002,1.14,6053.0,1.16,1.11,771.152,0.0
2409,12004.0,1.0,1.0,1.0,8.18504949,0.08257290000000003,1.27,6082.0,1.16,1.1,1419.58,0.0
2410,12011.0,1.0,1.0,1.0,3.05710069,0.04419549999999997,1.54,6213.0,1.28,1.18,1639.47,0.0
2411,12014.0,1.0,1.0,1.0,174.509835,0.5726584000000001,3.17,4995.0,0.77,0.81,638.249,0.0
2412,12029.0,1.0,1.0,1.0,2.71603809,0.03933189999999998,1.06,5946.0,1.08,1.06,976.868,0.0
2413,12036.0,1.0,1.0,1.0,4.56380468,0.05063049999999998,1.23,5203.0,0.8,0.84,845.022,0.0
2414,12040.0,1.0,1.0,1.0,66.373379,0.32101199999999963,1.9,5706.0,0.92,0.95,2146.23,0.0
2415,12051.0,1.0,1.0,1.0,2.94654179,0.04330317999999998,1.06,6377.0,1.39,1.25,1221.05,0.0
2416,12063.0,1.0,1.0,1.0,4.34195123,0.05229238,0.95,5940.0,1.09,1.07,619.862,0.0
2417,12071.0,1.0,1.0,1.0,122.363553,0.472524,1.62,5767.0,0.99,0.99,1328.2,0.0
2418,12074.0,1.0,2.0,1.0,228.776,0.7048,8.449,4450.0,0.65,0.69,75.0852,0.0
2419,12083.0,1.0,1.0,3.0,4.309397,0.05511,1.715,5471.0,1.12,0.9534999999999997,937.013,0.0
2420,12096.0,1.0,1.0,3.0,13.699429,0.1192,3.76,5471.0,1.12,0.9500000000000003,937.013,0.0
2421,12098.0,1.0,1.0,3.0,30.0,0.17,3.2076999999999987,5471.0,1.12,0.9459000000000002,937.013,0.0
2422,12102.0,1.0,1.0,1.0,386.370548,1.0028940000000004,3.13,5214.0,0.82,0.86,1030.81,0.0
2423,12106.0,1.0,1.0,1.0,2.20921951,0.03315370000000001,0.82,5869.0,1.07,1.04,644.456,0.0
2424,12120.0,1.0,1.0,1.0,11.17931605,0.10320379999999994,1.34,6296.0,1.36,1.22,629.804,0.0
2425,12121.0,1.0,1.0,1.0,2.27163926,0.03469360000000001,1.29,6241.0,1.31,1.21,2712.58,0.0
2426,12131.0,1.0,1.0,1.0,0.68368426,0.013816899999999995,1.41,4976.0,0.76,0.81,541.189,0.0
2427,12139.0,1.0,1.0,1.0,85.7565495,0.3779640000000002,1.08,5280.0,0.82,0.86,546.23,0.0
2428,12150.0,1.0,1.0,1.0,196.435224,0.6352740000000003,2.07,5422.0,0.86,0.9,831.287,1.0
2429,12157.0,1.0,1.0,1.0,13.6473676,0.11549337000000005,0.92,6116.0,1.21,1.14,1286.1,0.0
2430,12164.0,1.0,1.0,1.0,16.4735686,0.11856699999999996,1.73,4992.0,0.72,0.75,666.8725300000001,0.0
2431,12175.0,1.0,1.0,1.0,114.34219,0.49248440000000054,2.22,6132.0,1.27,1.18,1826.04,0.0
2432,12182.0,1.0,1.0,2.0,4.921355,0.054,2.12,5078.0,0.81,0.8449999999999995,434.632,0.0
2433,12198.0,1.0,1.0,2.0,7.06424,0.068,2.05,5078.0,0.81,0.8449999999999994,434.632,0.0
2434,12203.0,1.0,1.0,1.0,8.70181574,0.079387,1.61,5383.0,0.87,0.91,864.331,0.0
2435,12209.0,1.0,1.0,1.0,5.1762429,0.056822999999999964,0.81,5605.0,0.93,0.94,908.444,0.0
2436,12221.0,1.0,1.0,1.0,3.91795101,0.0478852,1.03,5643.0,0.94,0.96,764.726,0.0
2437,12227.0,1.0,1.0,1.0,1.5184299,0.026436200000000003,2.08,6005.0,1.12,1.08,1508.33,0.0
2438,12237.0,1.0,1.0,1.0,3.9466141,0.0463929,1.49,5121.0,0.76,0.79,1191.19,0.0
2439,12245.0,1.0,1.0,1.0,47.3126192,0.25701799999999975,2.06,5865.0,1.05,1.04,1393.83,0.0
2440,12252.0,1.0,1.0,1.0,6.76284377,0.07404369999999999,1.02,6266.0,1.34,1.21,1137.81,0.0
2441,12262.0,1.0,1.0,1.0,27.4785572,0.1794839999999999,1.2,6167.0,1.22,1.15,898.31,0.0
2442,12268.0,1.0,1.0,1.0,6.10826019,0.06892839999999995,1.26,6620.0,1.65,1.41,1229.25,0.0
2443,12277.0,1.0,1.0,1.0,23.6225913,0.15587579999999995,0.76,5852.0,1.0,1.0,734.85,0.0
2444,12284.0,1.0,1.0,2.0,6.919798,0.069,1.26,5816.0,0.96,0.9989999999999999,855.641,0.0
2445,12295.0,1.0,1.0,2.0,19.446355,0.137,3.03,5816.0,0.96,0.9988000000000001,855.641,0.0
2446,12305.0,1.0,1.0,1.0,101.951829,0.42643000000000036,1.61,6157.0,1.23,1.15,895.069,0.0
2447,12314.0,1.0,1.0,1.0,92.263714,0.4164450000000005,2.16,6158.0,1.24,1.15,1631.66,0.0
2448,12320.0,1.0,1.0,1.0,10.8118737,0.0997646000000001,1.47,6436.0,1.5,1.31,796.477,0.0
2449,12328.0,1.0,1.0,1.0,4.36128348,0.05147370000000001,1.31,5772.0,1.0,1.0,837.481,0.0
2450,12335.0,1.0,1.0,1.0,3.29030452,0.03371600000000001,5.7,3636.0,0.47,0.5,258.979,0.0
2451,12349.0,1.0,1.0,1.0,287.378949,0.8594679999999998,6.06,5677.0,0.94,0.96,2310.11,0.0
2452,12355.0,1.0,1.0,1.0,4.13962966,0.056976699999999984,2.02,6826.0,1.85,1.51,1368.83,0.0
2453,12358.0,1.0,1.0,1.0,7.20283653,0.0715643,3.69,5445.0,0.84,0.87,317.437,0.0
2454,12366.0,1.0,1.0,1.0,76.378033,0.30306100000000025,6.43,3724.0,0.52,0.55,256.7308060000001,0.0
2455,12375.0,1.0,1.0,1.0,3.87595807,0.047986,0.77,5776.0,1.01,1.01,336.09,0.0
2456,12380.0,1.0,1.0,2.0,7.810937,0.078,1.05,5776.0,0.92,0.9529000000000007,689.814,0.0
2457,12388.0,1.0,1.0,2.0,21.347262,0.152,2.26,5776.0,0.92,0.9543000000000006,689.814,0.0
2458,12398.0,1.0,1.0,1.0,509.997402,1.1261700000000003,2.19,4736.0,0.63,0.66,331.213,0.0
2459,12404.0,1.0,1.0,1.0,4.09513932,0.049493300000000004,1.35,5679.0,0.95,0.97,1305.99,0.0
2460,12407.0,1.0,1.0,1.0,448.303558,1.2207772,2.47,6137.0,1.19,1.12,716.76,1.0
2461,12418.0,1.0,1.0,1.0,186.404271,0.7042741999999999,1.58,6256.0,1.32,1.2,1114.91,0.0
2462,12426.0,1.0,1.0,1.0,374.876239,0.9817400000000004,3.19,5474.0,0.89,0.92,617.339,0.0
2463,12429.0,1.0,1.0,1.0,469.63111,1.14567,3.64,5347.0,0.85,0.89,1069.45,0.0
2464,12438.0,1.0,1.0,1.0,425.47785,1.1373553999999997,3.23,5797.0,1.02,1.01,1947.54,0.0
2465,12441.0,1.0,1.0,1.0,6.10960324,0.06457730000000002,0.89,5789.0,1.02,1.02,567.187,0.0
2466,12448.0,1.0,1.0,1.0,259.33683,0.7471949999999998,1.87,5710.0,0.95,0.97,1525.52,1.0
2467,12458.0,1.0,1.0,1.0,9.878482,0.09294780000000001,2.58,6150.0,1.18,1.12,1031.31,0.0
2468,12462.0,1.0,1.0,3.0,5.03503,0.058,1.41,5888.0,1.15,1.0608000000000004,890.758,0.0
2469,12475.0,1.0,1.0,3.0,10.945723,0.097,2.73,5888.0,1.15,1.0409000000000004,890.758,0.0
2470,12493.0,1.0,1.0,3.0,28.986769,0.187,2.45,5888.0,1.15,1.0395,890.758,0.0
2471,12497.0,1.0,1.0,1.0,7.5844126,0.07852679999999998,4.82,6324.0,1.43,1.27,1859.78,0.0
2472,12503.0,1.0,1.0,2.0,19.672266,0.14702049999999997,3.11,6152.0,1.19,1.12,860.37,0.0
2473,12507.0,1.0,1.0,2.0,32.657212,0.20734000000000005,2.95,6152.0,1.19,1.12,860.37,0.0
2474,12517.0,1.0,1.0,2.0,12.2057513,0.09802840000000013,3.2,5355.0,0.84,0.88,413.873,0.0
2475,12524.0,1.0,1.0,2.0,6.6513802,0.0665618,2.66,5355.0,0.84,0.88,413.873,0.0
2476,12528.0,1.0,1.0,1.0,5.34264507,0.05815830000000001,2.3,5508.0,0.88,0.92,341.774,0.0
2477,12538.0,1.0,1.0,1.0,21.0907758,0.15116900000000005,1.88,5499.0,0.86,0.89,629.27,0.0
2478,12541.0,1.0,1.0,1.0,16.1779561,0.12612799999999996,1.78,5812.0,1.02,1.02,1202.47,0.0
2479,12548.0,1.0,1.0,1.0,4.48558383,0.03412218000000001,1.23,3299.0,0.26,0.24,127.591,0.0
2480,12553.0,1.0,2.0,1.0,1107.5923,2.7205,11.874,6210.0,1.79,1.22,1212.45,0.0
2481,12561.0,1.0,1.0,2.0,8.689099,0.04841300000000001,1.017,3240.0,0.23,0.2,92.1913,0.0
2482,12563.0,1.0,1.0,2.0,19.53527,0.09352919000000007,1.06,3240.0,0.23,0.2,92.1913,0.0
2483,12574.0,1.0,1.0,2.0,8.180848,0.072,2.32,5211.0,0.77,0.8048000000000001,560.885,0.0
2484,12581.0,1.0,1.0,2.0,15.31299,0.11,2.23,5211.0,0.77,0.8066999999999999,560.885,0.0
2485,12589.0,1.0,1.0,1.0,1.53818001,0.019099120000000004,0.96,3410.0,0.33,0.33,134.397,0.0
2486,12598.0,1.0,2.0,1.0,9.87863917,0.07102739999999998,1.84,3713.0,0.5,0.52,66.4074,0.0
2487,12610.0,1.0,1.0,1.0,38.09722,0.1654,1.6,3638.0,0.38,0.4,174.93437200000005,1.0
2488,12618.0,1.0,1.0,1.0,140.2524,0.4706,2.17,4807.0,0.69,0.72,424.9752099999998,1.0
2489,12619.0,1.0,1.0,1.0,1047.8356,2.026,9.18,5597.0,1.18,1.01,568.117,0.0
2490,12621.0,1.0,1.0,1.0,11.8728787,0.103,2.213,6148.0,1.03,1.03,213.26,0.0
2491,12632.0,1.0,1.0,1.0,31.578659,0.197,5.02,5731.0,1.1,1.03,185.875,0.0
2492,12643.0,1.0,1.0,1.0,3.84937278,0.0544,11.994,6216.0,2.89,1.45,788.238,0.0
2493,12654.0,1.0,1.0,3.0,7.650254,0.072,2.27,5413.0,0.74,0.7660000000000002,603.53,0.0
2494,12657.0,1.0,1.0,3.0,34.260281,0.195,2.38,5413.0,0.74,0.7663000000000004,603.53,0.0
2495,12675.0,1.0,1.0,3.0,1.55400393,0.025810299999999998,1.73,5350.0,0.83,0.88,603.53,0.0
2496,12676.0,1.0,2.0,1.0,175.06,0.633,3.87,5100.0,0.76,0.84,410.607,0.0
2497,12679.0,1.0,1.0,1.0,17.6046,0.11375829999999999,3.304,3844.0,0.63,0.61,337.926,0.0
2498,12690.0,1.0,1.0,1.0,14.3868,0.11447300000000007,3.033,5735.81,1.0710000000000002,1.0093999999999996,626.691,0.0
2499,12696.0,1.0,1.0,1.0,11.9548,0.09563080000000002,2.839,5049.84,0.78,0.84,335.515,0.0
2500,12707.0,1.0,1.0,2.0,25.8476,0.18506799999999998,2.883,6293.0,1.15,1.23,1379.37,0.0
2501,12709.0,1.0,1.0,2.0,40.7157,0.24119600000000002,3.236,6293.0,1.15,1.23,1379.37,0.0
2502,12723.0,1.0,1.0,1.0,83.5781,0.38374099999999983,2.984,5941.54,1.09,1.09,626.819,0.0
2503,12732.0,1.0,1.0,1.0,15.434,0.12092599999999995,4.348,5542.0,1.02,0.98,1335.64,0.0
2504,12736.0,1.0,1.0,1.0,9.51216,0.07850280000000004,2.78,4303.0,0.71,0.67,543.444,0.0
2505,12746.0,1.0,2.0,4.0,4.3931632,0.0483,1.615,4890.0,0.73,0.77,341.908,0.0
2506,12755.0,1.0,2.0,4.0,7.406114,0.0684,1.548,4890.0,0.73,0.77,341.908,0.0
2507,12771.0,1.0,2.0,4.0,21.803855,0.1405,1.194,4890.0,0.73,0.77,341.908,0.0
2508,12777.0,1.0,2.0,4.0,1071.23228,1.89,10.15,4890.0,0.73,0.77,341.908,0.0
2509,12787.0,1.0,1.0,1.0,20.4998,0.14942459999999996,3.356,5838.0,1.52,1.05,2065.98,0.0
2510,12799.0,1.0,1.0,1.0,4.16787,0.0487288,1.326,5135.55,0.93,0.87,357.059,0.0
2511,12806.0,1.0,1.0,1.0,150.878,0.575774,2.97,6131.95,1.09,1.16,391.181,0.0
2512,12811.0,1.0,1.0,1.0,33.7888,0.2099550000000001,2.936,6014.95,1.13,1.11,727.187,0.0
2513,12816.0,1.0,1.0,1.0,62.5611,0.30750000000000005,3.206,5473.91,0.88,0.96,1012.48,0.0
2514,12827.0,1.0,1.0,1.0,63.0382,0.32066899999999987,3.125,5853.19,1.13,1.06,651.117,0.0
2515,12832.0,1.0,1.0,1.0,29.9221,0.18772299999999997,3.377,5878.3,1.06,1.0404000000000007,1028.2079700000004,0.0
2516,12839.0,1.0,1.0,1.0,22.064,0.15602980000000002,2.702,6013.72,1.25,1.11,735.369,0.0
2517,12847.0,1.0,1.0,1.0,147.974,0.5499797999999999,3.304,5754.0,0.83,1.03,847.339,0.0
2518,12862.0,1.0,1.0,1.0,9.75376,0.08908099999999992,2.069,5501.0,0.87,0.96,909.28,0.0
2519,12863.0,1.0,1.0,2.0,4.425391,0.056,1.46,6282.0,1.11,1.1699000000000006,1343.6,0.0
2520,12875.0,1.0,1.0,2.0,13.193242,0.116,2.69,6282.0,1.11,1.1773000000000002,1343.6,0.0
2521,12891.0,1.0,1.0,1.0,8.77424,0.07737500000000001,1.36,5021.0,0.72,0.83,310.315,0.0
2522,12893.0,1.0,1.0,1.0,69.8956,0.3231219999999997,2.553,5756.4,1.0530999999999997,1.0194999999999994,758.3,0.0
2523,12904.0,1.0,1.0,1.0,14.8334,0.11883900000000004,2.889,5619.12,0.84,0.99,1159.85,0.0
2524,12908.0,1.0,1.0,1.0,15.0337,0.11806400000000009,1.875,5429.0,0.9,0.95,733.143,0.0
2525,12923.0,1.0,1.0,1.0,47.7055,0.23218679999999994,2.871,4706.54,0.67,0.75,621.996,0.0
2526,12929.0,1.0,1.0,1.0,20.4905,0.1422039,2.577,5484.0,0.84,0.96,1141.89,0.0
2527,12937.0,1.0,1.0,1.0,9.30987,0.08619499999999995,1.426,5714.96,1.2,1.02,729.823,0.0
2528,12941.0,1.0,1.0,1.0,5.77954,0.056740759999999994,1.656,4132.0,0.73,0.65,417.014,0.0
2529,12953.0,1.0,1.0,1.0,5.62012,0.056093000000000004,1.262,4632.11,0.6838000000000001,0.7254999999999997,403.7091920000001,0.0
2530,12955.0,1.0,1.0,1.0,8.483,0.08087299999999997,0.947,5731.43,1.0,1.02,294.122,0.0
2531,12964.0,1.0,1.0,5.0,3.250619,0.04,1.13,4997.0,0.76,0.8126999999999991,406.529,0.0
2532,12973.0,1.0,1.0,5.0,6.195469,0.062,1.21,4997.0,0.76,0.812799999999999,406.529,0.0
2533,12990.0,1.0,1.0,5.0,8.348125,0.075,1.25,4997.0,0.76,0.8096999999999993,406.529,0.0
2534,13000.0,1.0,1.0,5.0,13.767102,0.105,2.2,4997.0,0.76,0.8072999999999996,406.529,0.0
2535,13011.0,1.0,1.0,5.0,87.090195,0.359,2.58,4997.0,0.76,0.8053000000000001,406.529,0.0
2536,13019.0,1.0,1.0,1.0,234.636,0.7116505000000001,2.811,5404.0,0.86,0.94,703.789,0.0
2537,13026.0,1.0,1.0,1.0,3.8482,0.04988330000000003,1.835,6000.0,1.13,1.11,1267.67,0.0
2538,13033.0,1.0,1.0,1.0,5.95966,0.06148936000000004,1.112,5146.0,0.87,0.87,591.019,0.0
2539,13038.0,1.0,1.0,1.0,12.0999,0.09864100000000006,1.289,5432.34,0.88,0.95,760.065,0.0
2540,13049.0,1.0,1.0,1.0,3.89526,0.04557210000000001,1.18,4954.0,0.76,0.82,513.329,0.0
2541,13051.0,1.0,1.0,1.0,4.7329,0.05410679999999999,1.119,5473.19,0.99,0.96,791.175,0.0
2542,13062.0,1.0,1.0,1.0,65.9409,0.3351830000000002,2.81,5712.0,1.2,1.02,1506.36,0.0
2543,13071.0,1.0,1.0,1.0,33.4969,0.18615500000000004,1.26,4681.53,0.77,0.75,247.771,0.0
2544,13078.0,1.0,1.0,1.0,1.2107,0.018738499999999998,1.073,4975.03,0.74,0.82,222.345,0.0
2545,13079.0,1.0,1.0,1.0,3.49082,0.043943699999999974,1.567,5575.53,0.9527999999999995,0.9633999999999991,818.759,0.0
2546,13092.0,1.0,1.0,1.0,1.4857108,0.02591,14.68,5781.0,1.01,1.04,720.753,0.0
2547,13100.0,1.0,1.0,2.0,7.930592,0.08,3.2,5679.0,1.03,0.9808999999999998,738.657,0.0
2548,13120.0,1.0,1.0,2.0,16.665863,0.131,2.86,5679.0,1.03,0.9895999999999997,738.657,0.0
2549,13127.0,1.0,1.0,1.0,234.239,0.7391782400000001,2.901,6031.0,1.09,1.12,717.597,0.0
2550,13132.0,1.0,1.0,1.0,169.134,0.5688407000000002,2.222,5146.0,0.84,0.87,584.142,0.0
2551,13137.0,1.0,1.0,1.0,18.5012,0.13180910000000012,1.602,5093.0,0.73,0.85,857.14,0.0
2552,13144.0,1.0,1.0,1.0,988.88113,2.026,11.938,5745.0,1.7,1.13,835.455,0.0
2553,13151.0,1.0,1.0,3.0,4.166972,0.05,2.34,5642.0,0.84,0.9320999999999997,863.855,0.0
2554,13161.0,1.0,1.0,3.0,11.463462,0.098,2.56,5642.0,0.84,0.9368999999999993,863.855,0.0
2555,13176.0,1.0,1.0,3.0,39.595519,0.223,1.89,5642.0,0.84,0.9365999999999995,863.855,0.0
2556,13189.0,1.0,1.0,4.0,2.940309,0.04,2.35,5526.0,1.08,0.9684999999999998,828.592,0.0
2557,13199.0,1.0,1.0,4.0,6.388996,0.068,2.86,5526.0,1.08,0.9608000000000001,828.592,0.0
2558,13204.0,1.0,1.0,4.0,14.627119,0.118,2.25,5526.0,1.08,0.9577000000000001,828.592,0.0
2559,13223.0,1.0,1.0,4.0,35.118736,0.211,2.76,5526.0,1.08,0.9576,828.592,0.0
2560,13224.0,1.0,1.0,2.0,4.263742,0.048,1.29,6031.0,0.95,1.0434000000000014,833.165,0.0
2561,13241.0,1.0,1.0,2.0,8.005777,0.074,2.43,6031.0,0.95,1.0463000000000013,833.165,0.0
2562,13247.0,1.0,1.0,3.0,13.98179,0.1,1.96,4880.0,0.62,0.6893999999999995,384.757,0.0
2563,13264.0,1.0,1.0,3.0,44.000529,0.214,1.49,4880.0,0.62,0.6884999999999993,384.757,0.0
2564,13272.0,1.0,1.0,3.0,247.35373,0.677,2.19,4880.0,0.62,0.6758999999999991,384.757,1.0
2565,13290.0,1.0,1.0,2.0,11.903515,0.105,2.56,6064.0,1.01,1.0451000000000013,1312.34,0.0
2566,13293.0,1.0,1.0,2.0,34.035257,0.213,3.1,6064.0,1.01,1.0455000000000012,1312.34,0.0
2567,13307.0,1.0,1.0,4.0,5.433074,0.058,1.43,5232.0,0.89,0.8834000000000002,527.321,0.0
2568,13314.0,1.0,1.0,4.0,12.759712,0.102,2.6,5232.0,0.89,0.8865000000000003,527.321,0.0
2569,13326.0,1.0,1.0,4.0,25.751974,0.163,2.51,5232.0,0.89,0.8857000000000003,527.321,0.0
2570,13338.0,1.0,1.0,4.0,51.16579,0.2590490000000001,1.45,5295.0,0.83,0.87,527.321,0.0
2571,13352.0,1.0,1.0,2.0,36.8601,0.21742299999999998,3.5,5732.0,1.32,0.92,1435.44,0.0
2572,13363.0,1.0,1.0,2.0,49.40926,0.26733599999999996,8.73,5732.0,1.32,0.92,1435.44,0.0
2573,13367.0,1.0,1.0,3.0,9.576694,0.085,2.9,5676.0,1.07,0.9904999999999997,716.025,0.0
2574,13386.0,1.0,1.0,3.0,20.552802,0.142,2.88,5676.0,1.07,0.9901999999999999,716.025,0.0
2575,13391.0,1.0,1.0,3.0,96.678988,0.397,3.95,5676.0,1.07,0.9897000000000001,716.025,0.0
2576,13403.0,1.0,1.0,2.0,2.735926,0.036,1.64,5302.0,0.76,0.7963999999999999,605.68,0.0
2577,13414.0,1.0,1.0,2.0,6.40013,0.064,2.0,5302.0,0.76,0.7953000000000003,605.68,0.0
2578,13428.0,1.0,1.0,3.0,3.504725,0.0447,2.0,5345.0,1.11,0.97,433.047,0.0
2579,13432.0,1.0,1.0,3.0,7.64159,0.0752,5.49,5345.0,1.11,0.97,433.047,0.0
2580,13451.0,1.0,1.0,3.0,14.85888,0.1172,6.98,5345.0,1.11,0.97,433.047,0.0
2581,13459.0,1.0,1.0,2.0,13.817124,0.109,1.5,5731.0,1.06,0.9990999999999994,695.65,0.0
2582,13474.0,1.0,1.0,2.0,41.885775,0.229,3.01,5731.0,1.06,0.9938999999999991,695.65,0.0
2583,13482.0,1.0,1.0,2.0,3.137873,0.04,1.27,5333.0,0.75,0.786,609.283,0.0
2584,13494.0,1.0,1.0,2.0,4.302149,0.049,1.99,5333.0,0.75,0.7819000000000003,609.283,0.0
2585,13503.0,1.0,1.0,2.0,9.825792,0.096,2.58,6250.0,1.15,1.1892,1549.09,0.0
2586,13512.0,1.0,1.0,2.0,20.684342,0.157,3.43,6250.0,1.15,1.1952000000000003,1549.09,0.0
2587,13527.0,1.0,1.0,2.0,5.687945,0.064,2.06,5888.0,0.96,1.0112000000000005,1050.64,0.0
2588,13534.0,1.0,1.0,2.0,11.637071,0.103,2.27,5888.0,0.96,1.0117000000000003,1050.64,0.0
2589,13547.0,1.0,1.0,3.0,10.687576,0.092,2.36,5788.0,0.87,0.9550999999999997,610.326,0.0
2590,13555.0,1.0,1.0,3.0,20.303005,0.141,1.97,5788.0,0.87,0.9546000000000001,610.326,0.0
2591,13573.0,1.0,1.0,3.0,29.022358,0.179,2.49,5788.0,0.87,0.9599000000000001,610.326,0.0
